2023-08-08T12:01:04.817781Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-08T12:01:05.504334Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-08T12:01:05.504621Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-16T14:23:10.692894Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 7148
2023-08-16T14:23:11.432151Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-16T14:23:22.204933Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-16T14:23:27.952498Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-16T14:23:27.958569Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-16T14:23:29.889456Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-08-16T14:23:29.890081Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-16T14:23:29.919774Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-16T14:23:29.919893Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-17T13:38:02.532247Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 6940
2023-08-17T13:38:02.800279Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-17T13:38:11.987362Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-17T13:38:27.266583Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-17T13:38:27.271195Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-17T13:38:28.501533Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-08-17T13:38:28.502239Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-17T13:38:29.446468Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-17T13:38:29.446640Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-23T12:49:00.083859Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 6616
2023-08-23T12:49:00.719404Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-23T12:49:12.532269Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-23T12:49:22.831691Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-23T12:49:22.836996Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-23T12:49:25.890324Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-08-23T12:49:25.890941Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-23T12:49:26.033215Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-23T12:49:26.033381Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-29T07:32:33.206352Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 6608
2023-08-29T07:32:34.533559Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-29T07:32:44.946366Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-29T07:32:56.520806Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-29T07:32:56.526305Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-29T07:33:01.711234Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-08-29T07:33:01.711818Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-29T07:33:12.802155Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-29T07:33:12.802368Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-09-20T06:46:58.747936Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 6776
2023-09-20T06:46:59.058840Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-09-20T06:47:08.190046Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-09-20T06:47:16.951272Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-09-20T06:47:16.956411Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-09-20T06:47:19.148334Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-09-20T06:47:19.149031Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-09-20T06:47:19.179729Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-09-20T06:47:19.179863Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-09-22T16:08:52.653612Z,0,System,[MY-013105],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: Normal shutdown.
2023-09-22T16:11:50.532152Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 5048
2023-09-22T16:12:05.335324Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-09-22T16:12:21.834671Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-09-22T16:12:35.471895Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-09-22T16:12:35.474099Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-09-22T16:12:35.527305Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-09-22T16:12:35.527492Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-09-26T14:12:39.279671Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 6888
2023-09-26T14:12:40.209775Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-09-26T14:12:52.600155Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-09-26T14:12:59.609882Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-09-26T14:12:59.615172Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-09-26T14:13:01.742563Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-09-26T14:13:01.743283Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-09-26T14:13:01.776548Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-09-26T14:13:01.776670Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-10-05T02:33:41.339587Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 5276
2023-10-05T02:33:42.920427Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-10-05T02:33:57.025124Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-10-05T02:34:03.117657Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-10-05T02:34:03.122471Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-10-05T02:34:06.202051Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
